,['RPI'],['W875RX1'],['DPCERA3M086SBEA'],['CMRMTSPLx'],['RETAILx'],['INDPRO'],['IPFPNSS'],['IPFINAL'],['IPCONGD'],['IPDCONGD'],['IPNCONGD'],['IPBUSEQ'],['IPMAT'],['IPDMAT'],['IPNMAT'],['IPMANSICS'],['IPB51222S'],['IPFUELS'],['CUMFNS'],['HWI'],['HWIURATIO'],['CLF16OV'],['CE16OV'],['UNRATE'],['UEMPMEAN'],['UEMPLT5'],['UEMP5TO14'],['UEMP15OV'],['UEMP15T26'],['UEMP27OV'],['CLAIMSx'],['PAYEMS'],['USGOOD'],['CES1021000001'],['USCONS'],['MANEMP'],['DMANEMP'],['NDMANEMP'],['SRVPRD'],['USTPU'],['USWTRADE'],['USTRADE'],['USFIRE'],['USGOVT'],['CES0600000007'],['AWOTMAN'],['AWHMAN'],['HOUST'],['HOUSTNE'],['HOUSTMW'],['HOUSTS'],['HOUSTW'],['PERMIT'],['PERMITNE'],['PERMITMW'],['PERMITS'],['PERMITW'],['AMDMNOx'],['AMDMUOx'],['BUSINVx'],['ISRATIOx'],['M1SL'],['M2SL'],['M2REAL'],['BOGMBASE'],['TOTRESNS'],['NONBORRES'],['BUSLOANS'],['REALLN'],['NONREVSL'],['CONSPI'],['S&P 500'],['S&P: indust'],['S&P div yield'],['S&P PE ratio'],['FEDFUNDS'],['TB3MS'],['TB6MS'],['GS1'],['GS5'],['GS10'],['AAA'],['BAA'],['TB3SMFFM'],['TB6SMFFM'],['T1YFFM'],['T5YFFM'],['T10YFFM'],['AAAFFM'],['BAAFFM'],['EXSZUSx'],['EXJPUSx'],['EXUSUKx'],['EXCAUSx'],['WPSFD49207'],['WPSFD49502'],['WPSID61'],['WPSID62'],['OILPRICEx'],['PPICMM'],['CPIAUCSL'],['CPIAPPSL'],['CPITRNSL'],['CPIMEDSL'],['CUSR0000SAC'],['CUSR0000SAD'],['CUSR0000SAS'],['CPIULFSL'],['CUSR0000SA0L2'],['CUSR0000SA0L5'],['PCEPI'],['DDURRG3M086SBEA'],['DNDGRG3M086SBEA'],['DSERRG3M086SBEA'],['CES0600000008'],['CES2000000008'],['CES3000000008'],['DTCOLNVHFNM'],['DTCTHFNM'],['INVEST'],IP
4-May,0.003220512,0.003384352,-0.000819081,-0.010711063,-0.010786496,0.004067043,0.004439547,0.004796006,0.00625168,3.70E-05,0.008719578,0.001446545,0.003564844,0.000100557,0.006014558,0.003520876,0.01944716,-0.005198684,0.2891,-14,0.014597514,-0.000639904,0.001638203,-0.2,-0.2,0.05280902,-0.014067257,-0.109257323,-0.132351451,-0.094050258,0.018109876,0.002064377,0.002066069,0.005032918,0.002030752,0.001957906,0.002925624,0.000369413,0.002064041,0.001340219,0.003616705,0.001332863,0.00148313,0.001203648,39.8,-0.1,40.7,7.602401336,5.192956851,5.976350909,6.872128101,6.139884552,7.635303886,5.298317367,5.940171253,6.858565035,6.28785856,-0.034653569,0.008833108,0.006799874,0.02,-0.002428268,0.000822535,0.005037335,0.003916104,0.035277692,0.036234585,0.000266555,0.006819066,-0.002369964,-0.000126656,0.008310714,0.016694359,0.003789637,-0.037533316,0,0,0.1,0.24,0.6,0.52,0.4,0.35,-0.06,0.09,0.43,2.39,3.35,4.73,5.46,0.014836952,-0.007950189,-0.012675139,0.010035282,0.004076931,0.00533326,0.007863726,0.003603178,-0.058424596,-0.013507424,-0.000538046,-0.000835052,-0.006860407,-1.80E-05,-0.003264348,-7.59E-07,-0.00046162,-0.001068942,-0.001689982,-0.001108028,0.000312752,0.000393093,-0.004215178,0.001804891,-0.001173703,0.00156345,0.000619736,-0.00521826,0.006332739,-0.024762464,0.007230314
4-Jun,0.005259486,0.006137744,0.00525385,0.002780906,0.017240607,0.007230314,0.005979672,0.005273372,0.003978801,-0.007665859,0.00846029,0.009267827,0.008885987,0.01015373,0.008072365,0.007005802,0.014738199,0.002253591,0.5508,199,0.022034924,0.001463008,0.001239497,0,0.2,-0.020716714,-0.009208939,0.043470789,0.111857376,-0.003329637,-0.035214392,0.002158843,0.003571105,0.007885414,0.00678752,0.001884357,0.002917089,0.000184655,0.001877678,0.00114171,0.000446704,0.001005136,0.002220578,0,40.2,0.1,41.1,7.591357047,5.192956851,5.886104031,6.775366091,6.336825731,7.673223121,5.308267697,5.913503006,6.929516771,6.320768294,-0.004942551,0.00733882,0.006011299,-0.01,-0.002705892,0.005683762,0.008109415,-0.000840286,-0.03775915,-0.038736074,0.003861574,-0.005871903,2.43E-05,-0.000585217,-0.027352408,-0.024233478,0.062094013,-0.073536225,0,0.08,0.22,0.35,0.46,0.37,0.31,0.29,0.02,0.31,0.78,2.85,3.72,5.04,5.75,-0.010074481,0.041302668,-0.009528923,0.027125041,0.001302465,0.001915714,-0.000852717,0.008386584,0.095256889,-0.037793843,0.002657721,0.000824722,0.017439436,-0.001636748,0.009771404,0.00087146,-0.000457896,0.003185273,0.006181214,0.003300931,0.001391943,-0.001777658,0.011170588,-0.001266205,-1.37E-06,-1.09E-06,-0.001249992,0.01949011,0.005049161,-0.010018941,-0.007741695
4-Jul,0.000998747,0.00128639,-0.005149803,-0.000930258,-0.012638947,-0.007741695,-0.008125604,-0.010448856,-0.01377874,-0.022405453,-0.010526275,-0.000963668,-0.00724423,-0.003782335,-0.001437887,-0.006674166,-0.002873056,0.001647954,-0.5006,-373,-0.049050394,0.002682287,0.002316331,0,0.7,-0.017037449,0.003777549,0.008663619,-0.015456258,0.026331746,0.037365701,0.000721109,0.00018279,0.000957396,0.002012941,-0.000697496,0.000671968,-0.002958582,0.000828338,0.001572636,0.000767864,0.001522419,0.000123221,-0.000601643,39.9,0,40.8,7.510977752,5.099866428,5.746203191,6.777646594,6.159095388,7.61085279,5.332718793,5.857933154,6.836259277,6.276643489,0.011818105,0.008314863,0.010289514,0.02,0.00665036,-0.011961532,-0.003338299,0.002508162,-0.017372674,-0.019499341,0.009086678,-0.006588432,-7.77E-05,3.26E-05,0.026822868,0.026646397,-0.027107891,-0.014342501,0.03,0.25,0.29,0.34,0.08,0.01,-0.03,0.03,0.24,0.57,1.09,2.9,3.7,4.98,5.75,-0.026518798,-0.024929369,0.023189284,-0.015420337,-0.008119124,-0.011256408,-0.007833323,-0.022191223,-0.15109356,0.029697234,-0.00054731,-6.16E-06,-0.003802805,0.00128527,-0.003283253,-0.001745201,0.001342935,-0.000546115,-0.001704093,-0.000566517,-0.000398749,0.000864632,-0.003990852,0.000554054,-1.36E-06,-0.002603218,0.001240687,-0.023987516,-0.004866372,0.015277179,0.007392214
4-Aug,0.003528477,0.00503639,0.008753131,0.001476281,0.011337013,0.007392214,0.007657142,0.007853712,0.003182721,0.004448208,0.002737473,0.019786551,0.007023185,0.005798614,0.010294029,0.008829147,-0.024895801,0.011523841,0.6718,477,0.066053236,0.001572072,0.002741006,-0.1,-1.7,0.05204012,-0.001257598,-0.070134554,-0.037291112,-0.094173847,-0.017341475,0.00045517,0.000730827,0.007816263,0.002152236,-0.000139558,0.000335815,-0.000926355,0.000400269,0,0.001516138,-0.001103357,-0.002096825,0.000231444,40.1,0,40.8,7.60190196,5.214935758,5.860786223,6.80682936,6.333279628,7.655390645,5.288267031,5.894402834,6.893656355,6.336825731,0.00641656,0.014514624,0.00969604,0,-0.008441501,0.001815545,0.001144096,0.001131485,0.036828568,0.037129537,0.002846769,-0.009161033,-0.002057563,-0.000326181,-0.024042863,-0.026243189,0.056836893,-0.05870287,0.23,0.06,0.06,-0.02,-0.24,-0.23,-0.19,-0.16,0.07,0.4,0.84,2.43,3.24,4.56,5.36,-0.004087363,0.000488761,0.008660892,-0.026341858,-0.001348618,-1.74E-06,0.001388197,-0.006827499,0.125612756,0.033422519,-0.002654346,-0.004129844,-0.010474287,-0.000658298,-0.006467898,-3.05E-06,-0.001356088,-0.003176565,-0.003356019,-0.003291581,-0.001921029,-0.002707751,-0.007071617,-6.90E-06,-1.36E-06,0.002083063,-0.001865478,0.015820651,-0.00135319,-0.004673056,0.000872938
4-Sep,0.003980155,0.002591922,0.003693151,0.008645912,0.001342691,0.000872938,0.001849788,0.002298464,0.004153993,0.007791659,0.002828962,-0.003447015,-0.000435252,0.007396449,0.006441048,0.004643602,-0.028146472,0.008581146,0.3414,-273,-0.025601754,-0.000867044,0.000121807,-0.1,0,-0.058410762,0.072398698,-0.02498395,-0.025379995,-0.024692613,-0.006581377,0.000659628,0.001915884,0.001897174,0.003719604,0.001046208,0.003128844,-0.002412546,0.000409201,0.000510575,0.001496046,0.000106401,0.000987289,0.000925241,40.1,-0.1,40.8,7.61283103,5.308267697,5.902633333,6.821107472,6.289715571,7.628517627,5.192956851,5.950642553,6.864847778,6.280395839,-0.016769471,0.00042508,0.008372164,0,0.011434326,0.001977936,0.003634347,-0.008885428,-0.045384017,-0.041332861,-0.004535754,0.008258988,0.001966208,-6.64E-05,-0.015409524,-0.02278531,0.043523169,-0.049707651,0.17,0.15,0.06,-0.08,-0.22,-0.22,-0.17,-0.16,0.05,0.29,0.59,2.04,2.85,4.22,5.03,0.013639294,0.006795016,-0.012827337,-0.0074378,0.004044037,0.003301857,0.005531574,0.003715939,0.03147588,-0.03852891,-0.00052952,-0.004150395,0.001842933,-1.04E-05,0.000644113,-0.00087987,-5.02E-06,0.000527287,-3.11E-07,-2.99E-07,-0.000413551,-0.001868669,0.000909569,-0.000562307,0.002322874,0.000520155,0.004329965,0.010185077,0.003023209,0.001165473,0.001163445
4-Oct,0.001227529,0.001625776,0.006439947,0.004092226,0.017379148,0.001163445,-9.79E-05,0.001151806,-0.000623545,-0.00609586,0.001355549,0.003073562,0.002792093,0.00410797,0.002511861,0.000156448,0.033395662,-0.031030708,-0.0194,280,0.03884449,-0.001010241,-0.000616355,0,0.6,0.036179657,-0.118758931,0.022238582,0.002484473,0.037107788,-0.010324575,0.001105985,0.000637813,0.003028011,0.00370582,-0.000976426,-0.000669643,-0.001487542,0.001199357,0.001882944,0.002257638,0.001554818,0.001602268,0.000416079,40.1,0.1,40.7,7.552237288,5.056245805,5.843544417,6.81014245,6.206575927,7.621195163,5.298317367,5.948034989,6.836259277,6.267200549,0.025344477,0.008199328,3.29E-06,-0.01,-0.003981733,0.001307323,0.00233582,0.006713626,0.036767333,0.032512733,-0.001279891,0.002113468,0.00340838,0.000567902,0.026032468,0.025272118,-0.028071255,-0.007555676,0.18,0.17,0.15,0.1,-0.11,-0.15,-0.19,-0.19,0.04,0.26,0.51,1.75,2.52,3.85,4.66,0.00047521,-0.001290821,-0.014720797,-0.01891782,-0.001350429,-0.000662461,-0.007675888,-0.051266946,-0.077120323,0.011721645,0.002637549,0.003305042,0.009220799,0.000309356,0.004527608,0.007877478,-5.00E-06,0.002629775,0.002225622,0.002183108,0.001461406,0.005452614,0.003113128,7.69E-05,0.000566075,-1.08E-06,0.00120336,0.008869591,0.004976578,0.009662907,0.008765441
4-Nov,0.000531958,0.000747339,0.002345444,0.002114187,0.006666599,0.008765441,0.008463699,0.008702814,0.009839488,0.021439439,0.005643104,0.007424214,0.00913069,0.011973473,0.00782886,0.00908267,0.011578756,0.042866115,0.654,122,0.007121803,0.002560908,0.001754895,0.1,0.1,-0.009471838,0.011793105,0.044033328,0.075642892,0.020355457,-0.009683502,0.002653915,0.002092812,-0.003976148,0.006805641,6.98E-05,0.001227336,-0.001862545,0.002765752,0.001566416,0.000816471,0.001863921,-0.000615953,0.000970179,39.9,0,40.6,7.636269603,5.176149733,5.97126184,6.866933284,6.29710932,7.648263031,5.209486153,5.908082938,6.927557906,6.265301213,-0.017434755,-0.000162417,0.006457106,-0.01,-0.006183332,-0.001080615,-0.000867809,-0.004353667,-0.032522236,-0.02830941,-0.001522145,-7.91E-05,0.002427766,0.000680625,-0.000402708,0.003636167,0.009044644,-0.034856256,0.15,0.11,0.13,0.11,-0.01,-0.03,0.01,-0.06,0,0.24,0.47,1.59,2.34,3.71,4.45,-0.023960439,-0.011951261,0.007774793,-0.032507793,0.014655351,0.018897491,0.009588056,0.093241927,0.12296231,0.057124265,0.002088643,0.00499376,0.012006854,-1.24E-05,0.008320292,-0.001765032,-0.00045011,0.001555918,0.004417061,0.002707747,0.002310839,0.002213132,0.010467438,-0.000436443,-0.003476583,0.00155534,-0.007996052,-0.014826575,-0.000884494,-0.010359605,0.002459774
4-Dec,-0.002649681,-0.003094476,0.001793608,0.001827814,0.003348736,0.002459774,-0.000263808,-0.001103671,-0.0013456,-0.013762215,0.003063847,-0.003514222,0.005963389,0.003516152,0.003227231,-2.11E-05,0.015121985,-0.004312849,-0.0677,-471,-0.051424642,0.002493624,0.003564761,-0.1,0.2,-0.035012887,0.015510867,-0.02699714,-0.035913305,-0.020355457,-0.015843409,0.00057371,-0.000272727,0.009441158,0.001976285,-0.001745871,-0.001115698,-0.002800338,0.000742276,0.000743189,0.000283834,0.001417172,0.000246427,0.001660977,39.9,-0.2,40.5,7.485491608,5.099866428,5.736572297,6.73459166,6.146329258,7.639642288,5.313205979,5.837730447,6.854354502,6.371611847,0.038963767,0.01237367,0.011101484,0.01,0.008844096,-0.000253656,-0.000568973,0.006374862,0.015163433,0.012953713,0.006494292,0.000290415,-0.0051114,0.0004799,0.045262849,0.045564674,-0.068279874,0.021854702,0.17,0.31,0.27,0.27,0.18,0.09,0.05,-0.01,0.14,0.34,0.57,1.6,2.26,3.59,4.27,-0.051506746,-0.038270102,0.028897442,-0.041009143,-0.010065606,-0.012498802,-0.003525729,0.025699858,-0.237190917,-0.067797747,-0.000548982,-6.22E-06,-0.005700141,-0.001282517,-0.004558143,-1.21E-05,0.001773028,-2.73E-05,-0.000599569,-2.94E-05,-0.000439207,-0.001960303,-0.005990453,0.001734025,0.001153734,-0.002595382,0.004297682,-0.007250067,-0.005959925,-0.001299424,0.007802812
5-Jan,0.033232028,0.037024619,0.006536551,0.015468316,0.012241895,0.007802812,0.00740814,0.008119547,0.007195041,0.010041692,0.006166731,0.010624474,0.008282644,0.005614387,0.008942903,0.007638413,0.008874755,0.023732061,0.5119,602,0.075765637,-0.000695427,-0.000756181,0,-0.3,0.048103983,-0.030825102,-0.011211261,0.012638399,-0.029212211,-0.010703466,0.000935348,0.00036362,0.004500289,0.003659914,-0.001398895,-0.000446628,-0.002995696,0.001049109,0.00097704,0.002427035,-0.000443478,0.001969231,4.61E-05,40.1,0.1,40.6,7.621684999,5.272999559,5.942799375,6.844815479,6.267200549,7.641084249,5.247024072,5.97126184,6.852242569,6.317164687,0.005350639,0.006660062,0.002407578,-0.02,-0.0073883,-0.001262806,0.00290137,-0.001103376,0.028166068,0.033034807,0.000492706,-0.001105101,-0.000313659,-0.003942986,0.025565651,0.02582304,-0.033993507,0.01197436,0.23,0.12,0.16,0.17,0.07,0.04,-0.05,-0.05,0.03,0.27,0.51,1.44,2.07,3.31,3.99,-0.021229655,-0.008523408,0.03584159,0.018297484,-0.010547594,-0.014788791,-0.01018176,-0.102516905,-0.019890455,0.022572689,-0.004705891,-0.00914626,-0.017848972,0.00126248,-0.009533331,-0.00260605,-0.001782509,-0.005213776,-0.00714908,-0.005408342,-0.003313702,2.35E-05,-0.011501306,-0.001151996,-0.000578864,-0.002075766,-0.000617823,-0.012195579,-0.019151271,0.015185714,0.00355752
5-Feb,-0.02767726,-0.033976258,-0.002098186,0.003610332,-0.009622067,0.00355752,0.006596642,0.00582421,0.002377691,-0.00811423,0.005977379,0.016140282,-0.000382218,0.007301459,0.000368877,0.006335469,0.001144555,-0.011960099,0.3974,-270,-0.024791503,-0.000202642,0.000856012,-0.1,0.1,-0.049241856,0.013140794,-0.026308198,-0.05734312,-0.003029387,0.054301831,0.001092645,-0.002092622,0.010237409,-0.003095978,-0.002102019,-0.001229256,-0.003569084,0.001725018,0.000937061,-0.001079923,0.001257113,0.001228803,0.001934237,39.8,0.1,40.7,7.670428522,5.093750201,5.811140993,6.993932975,6.32256524,7.668093709,5.283203729,5.811140993,6.957497371,6.32256524,0.006677795,0.002494839,0.008613533,0.01,-0.007798027,-0.001921024,0.00149227,-0.008917371,0.048132486,0.046086073,0.00681039,-0.001538641,-0.004809665,0.003483188,-0.014954366,-0.016134496,0.046713951,-0.029434908,0.12,0.14,0.18,0.19,0.11,-0.01,-0.11,-0.13,0.05,0.33,0.58,1.43,1.94,3.08,3.74,0.028122419,-0.004531959,-0.025682161,0.004828753,0.007909927,0.010292325,0.006754949,0.014259781,0.189785783,-0.003642148,-0.000521785,0.010820536,-0.008385934,-1.21E-05,-0.001281156,0.000863928,-3.14E-06,-0.001040583,-0.001098599,-0.001079331,0.000778692,-0.001988093,-0.001431685,0.002068331,-0.001152738,0.000516109,0.000607316,-0.026325696,0.011883246,0.022890169,0.007051406
5-Mar,0.000705072,-0.000488959,0.004418753,0.00032025,0.013087254,0.007051406,0.00673596,0.008200036,0.006273401,0.022191036,0.000761203,0.01039059,0.007434348,0.009242218,0.00684069,0.008305924,-0.026902382,0.020150542,0.5375,161,0.008172409,0.002260513,0.000997755,0.1,-0.4,0.042354027,0.020246222,0.015660665,0.052622419,-0.012210164,-0.096694364,0.001918657,0.003500401,0.007563914,0.008141539,0.001121626,0.002457004,-0.001129731,0.001604934,0.002572399,0.002370759,0.002654588,0.000368347,0.000413993,39.9,0,40.7,7.699389406,5.298317367,6.100318952,6.903747258,6.336825731,7.656337166,5.283203729,5.908082938,6.902742737,6.317164687,0.008176869,0.008770894,0.006999873,0,0.009410661,0.000325574,-0.002867129,-0.001553404,-0.152498606,-0.152319902,-0.005382123,0.001806707,0.011333624,0.001017185,0.015304536,0.01696074,-0.003379074,-0.002026908,0.22,0.21,0.16,0.17,0.06,-0.05,-0.16,-0.2,0.04,0.27,0.53,1.27,1.67,2.7,3.32,0.010628527,0.015394581,0.00392907,0.012414456,0.001955734,0.003828437,0.001309666,0.010156822,-0.054054026,0.01418279,0.004688457,-0.006661817,0.023287233,0.001245022,0.008273578,-0.002594782,0.001319916,0.005714702,0.005485771,0.004851903,0.001466106,6.13E-05,0.011433462,-0.001656844,0.004597709,0.00623135,0.000602865,0.02828521,0.00159489,-0.0230599,-0.001290164
5-Apr,0.003329128,0.003785493,0.00159856,-0.006844296,0.001665149,-0.001290164,-0.002690676,-0.002660572,-0.004812023,-0.019001547,-1.82E-06,0.000211978,0.00048406,-0.00555524,0.000583056,-0.004622916,0.048025475,-0.002055297,-0.4954,79,0.025816043,0.000181968,0.001914326,-0.2,0.4,-0.101769703,-0.007275872,-0.027657986,-0.091610408,0.019465335,0.062933384,0.000901625,0.001360483,0.008418791,0.0039068,-0.000280289,-0.00055788,0.000188377,0.000810504,0.00077821,0.001712647,0.000184634,-0.000859687,-0.000183976,39.8,-0.1,40.4,7.530479995,5.347107531,5.739792912,6.751101469,6.190315406,7.631431665,5.209486153,5.828945618,6.900730664,6.302618976,-0.051525037,-0.004521667,0.006214772,0.01,-0.003067508,0.00012253,-0.002245678,0.003747382,0.06325521,0.060375366,0.00370798,0.005621682,-0.005193002,-7.89E-05,-0.003950676,0.002044393,0.028626625,-0.022278808,0.13,0.2,0.23,0.27,0.4,0.33,0.2,0.24,0.11,0.37,0.67,1.54,1.87,2.77,3.43,-0.013686114,0.002950547,0.009073228,-0.019625238,0.001274636,0.000584573,0.001283278,0.053547463,0.10029428,0.000482896,-0.000535021,0.00665489,-0.006607447,-0.000647585,-0.001917887,-0.000866924,0.001746409,-0.000537609,-0.001105787,-1.42E-05,0.000213532,0.000641742,-0.001306771,0.000657133,-0.003451577,-0.001569312,-0.002439396,-0.002407383,0.002670339,-0.009213581,0.001977572
5-May,0.00338619,0.00291912,0.006468782,0.014994055,0.008959061,0.001977572,0.005163323,0.003265243,-0.00023331,-0.009526476,0.002827988,0.011716047,-0.0021147,0.003949655,-0.005058828,0.004139424,-0.022726242,0.010407598,0.184,115,0.019417936,0.003598856,0.004256714,0,0.1,0.079329916,-0.016894489,-0.050602242,-0.079106816,-0.031204734,-0.026863642,0.002722478,0.00316728,0.012316765,0.011767285,-0.001332445,-0.000558191,-0.002640515,0.0026341,0.002951688,0.001956241,0.003271602,0.001350605,0.000643767,40,-0.1,40.4,7.630946581,5.257495372,5.799092654,6.944087208,6.21860012,7.673223121,5.308267697,5.916202063,6.932447892,6.313548046,0.043204475,-0.001325945,0.004444282,-0.02,-0.009014043,0.000757288,-0.000929689,0.001806317,0.02812262,0.025914705,-0.001598148,-0.005366159,-0.001220615,-0.000227101,-0.025830803,-0.023706957,0.064340423,-0.041973862,0.16,0.04,0.05,0.02,-0.17,-0.16,-0.07,-0.01,-0.01,0.26,0.53,1.21,1.55,2.54,3.26,0.016702202,0.018259084,-0.004315342,0.016232666,-0.003279628,-0.003838554,-0.004021198,-0.019548104,-0.147794583,-0.031308821,-0.00052927,-0.009149701,0.001740795,-0.000951551,0.001886925,0.000864675,-0.002645656,-0.001559854,0.002167647,-0.000548118,-0.000192717,0.000182261,0.001266614,-0.000779356,0.001713464,-0.002070389,-3.70E-07,-0.0077249,-9.86E-05,-0.010347349,0.001061241
5-Jun,0.004418769,0.004964922,-0.001362986,-0.001913375,-0.006142128,0.001061241,0.003569118,0.004919951,0.005029794,0.000239296,0.006563484,0.008463583,-0.002170043,0.000590991,-0.005923264,0.002988783,-0.009608972,-0.017078124,0.0839,-362,-0.04582615,0.002246913,0.00251005,-0.1,-1,0.024256978,-0.025665126,0.001865324,0.068681005,-0.045129997,0.011688844,0.001279926,0.001624989,0.003235085,0.003846159,0.000420964,0.001562152,-0.001512002,0.001211333,0.001433859,0.002145697,0.001050958,0.000490677,0.001240381,39.9,0,40.4,7.61332498,5.209486153,5.950642553,6.833031733,6.272877007,7.642524134,5.327876169,5.860786223,6.886531643,6.308098442,0.058681242,0.02328722,0.001261363,0.01,0.014739146,0.00052067,0.003205275,-0.001422444,-0.017297547,-0.015203591,-0.002750054,-0.006017785,-0.003481118,-0.000536943,0.011824051,0.008330406,-0.000853982,0.004415465,0.21,0.06,0.03,0.01,-0.15,-0.2,-0.18,-0.04,-0.16,0.08,0.33,0.85,1.14,2.15,3.01,0.018072282,-0.005599929,-0.021429391,0.01573445,-0.005195231,-0.007590142,-0.008610821,-0.060346395,-0.038767107,-0.033514683,-0.003618777,0.004991691,-0.015919739,0.000301077,-0.007580953,0.002600029,-0.000441565,-0.003606523,-0.005443967,-0.003744606,-0.00223438,0.002668695,-0.010495271,-0.000389918,-0.000577792,-0.002580379,0.004243347,-0.001347557,-0.001873671,0.022112808,0.004314029
5-Jul,0.00260802,0.002968983,0.008758162,0.009425967,0.027933196,0.004314029,0.004902865,0.006666724,0.00907533,0.005810735,0.010098952,-0.002077031,0.003555187,0.003007723,-0.003245639,0.001913084,0.037823293,0.013446446,-0.0084,265,0.043597411,-0.000154104,0.000741204,-0.1,-0.7,-0.035104288,0.056635343,-0.109385668,-0.105845835,-0.11202914,-0.003829955,0.001890692,0.000586153,0.006973654,0.005332617,-0.002036303,-0.001673827,-0.002651517,0.002149864,0.001779773,0.0018781,0.002268928,0.002205073,-0.00082675,39.9,0,40.4,7.634337236,5.267858159,5.826000107,6.944087208,6.210600077,7.686162303,5.370638028,5.872117789,6.96979067,6.298949247,0.016306888,0.027826447,-0.000398071,-0.01,0.004689975,0.002316478,0.004505924,0.004363233,-0.002190213,-0.006512166,-0.003956947,0.008299659,0.006092011,0.000531558,0.020139053,0.02094091,-0.015612671,0.011293025,0.04,0.13,0.05,0.03,-0.08,-0.14,-0.19,-0.15,-0.07,0.09,0.32,0.73,0.96,1.92,2.82,0.039704051,0.019988359,-0.020797788,-0.012261243,0.00194742,0.004428584,0.007951859,0.012776657,0.183795724,0.041920385,0.001032791,-0.004178861,0.011807864,-0.000321426,0.002524854,-0.002599279,-0.000875654,0.002059732,0.000543331,0.000534331,6.09E-05,-0.005776262,0.004904122,-0.000453366,-0.000573861,0.004642768,-0.004246657,-0.001276368,0.005968133,-0.027127784,-0.003201247
5-Aug,0.001498472,0.002996461,0.007156174,-0.000657634,0.007466287,-0.003201247,-0.003079702,-0.004272296,-0.004248072,-0.019547713,0.000567116,-0.005273834,-0.003354017,-0.005960457,0.004350906,-0.003525858,0.013582105,-0.011453058,-0.439,194,0.034796779,0.001299093,0.002199197,0,-0.3,-0.034822726,0.002960459,0.018129874,0.036228938,0.003629768,-0.004152894,0.002661827,0.000901104,-0.001248106,0.002723684,-7.03E-05,-0.000223389,0.000189627,0.003010987,0.002470948,0.00175205,0.002681966,0.002322314,0.004309956,39.8,0,40.4,7.62754439,5.278114659,5.897153868,6.893656355,6.230481448,7.697575347,5.323009979,5.916202063,6.951772164,6.366470448,-0.076899144,0.00652757,-0.004452247,-0.02,-0.018344613,-0.000162616,-0.001340702,-0.002709081,0.030132169,0.032704349,0.008077963,0.003500147,-0.001104609,4.13E-05,0.01649044,0.014874498,-0.013473056,0.003969127,0.22,0.25,0.29,0.28,0.21,0.18,0.1,0.09,-0.04,0.16,0.38,0.72,0.92,1.8,2.69,0.02186733,0.029056764,-0.037556258,-0.01404757,0.007122076,0.008193783,0.004595837,0.073899378,-0.078910667,0.008350064,0.005659641,0.000823153,0.019276334,0.000916472,0.010708363,-0.00260605,0.00261248,0.005638535,0.008119124,0.006393202,0.003601634,0.000257981,0.012828876,0.001208334,0.000564786,0.001016622,0.001207364,-0.003663093,-0.009096259,0.01832558,0.003319615
5-Sep,0.001760937,-6.35E-05,-0.004443409,0.00245801,-0.00947704,0.003319615,0.005663853,0.006758242,0.004852951,0.028842401,-0.002769749,0.012715023,0.000322013,0.013824663,-0.013486408,0.005341372,-0.009428007,-0.013853522,0.2575,-114,-0.010748152,0.002319434,0.002868595,-0.1,0.8,0.000778513,-0.027398974,0.04783694,0.083493962,0.019376279,-0.027026561,0.001473258,0.000990277,0.006756782,0.005560467,-0.001618066,-0.000446927,-0.003609084,0.001568907,0.001194674,0.00176646,0.001044673,0.002925761,0.000274474,39.9,0.1,40.5,7.647308832,5.308267697,5.948034989,6.831953566,6.368187186,7.704811923,5.332718793,5.857933154,7.006695227,6.324358962,0.051920685,0.016523597,0.003625039,0,0.014482892,0.000159294,-0.00113355,-0.003069514,-0.05819228,-0.05614308,-0.008366385,-0.002079348,-0.00127103,-0.000140677,0.001659507,0.005345472,0.012110606,-0.011463594,0.24,0.22,0.24,0.23,0.14,0.08,0.03,0.01,-0.06,0.16,0.37,0.62,0.76,1.59,2.46,-0.024713857,-0.012104749,0.024654996,-0.015326602,0.001230044,0.001787852,-0.002018393,-0.012476174,0.059029974,0.006113483,-3.79E-05,0.007548586,0.004063756,-0.003710675,0.001758806,0.000860121,-0.001313345,0.00046357,0.000469227,0.000486952,-0.000199858,-3.84E-06,0.001474203,-0.000888043,0.000560938,-0.004623955,0.00180232,0.017055917,0.001841074,-0.010027554,-0.019616787
